Sender_Account_Num,rfm_score,importance_flag
24035,441,High
24053,411,Mid
24059,311,Mid
24095,442,High
24110,411,Mid
24112,311,Mid
24128,423,High
24138,422,High
24185,433,High
24186,412,Mid
24193,432,High
24198,443,High
24202,441,High
24211,434,High
24217,414,High
24221,424,High
24223,412,Mid
24230,443,High
24232,432,High
24237,423,High
24247,443,High
24252,444,High
24254,434,High
24271,432,High
24278,432,High
24291,413,High
24301,422,High
24343,443,High
24365,433,High
24375,431,High
24380,414,High
24398,412,Mid
24441,441,High
24449,423,High
24469,444,High
24475,423,High
24476,423,High
24495,412,Mid
24515,412,Mid
24540,432,High
24544,421,High
24547,423,High
24570,422,High
24571,433,High
24575,442,High
24576,422,High
24592,434,High
24600,442,High
24602,433,High
24606,424,High
24618,443,High
24629,411,Mid
24639,423,High
24641,421,High
24658,433,High
24663,441,High
24676,434,High
24677,411,Mid
24689,413,High
24698,442,High
24714,443,High
24719,442,High
24726,422,High
24731,443,High
24733,433,High
24739,431,High
24753,444,High
24757,443,High
24760,211,Low
24766,432,High
24778,421,High
24787,424,High
24796,411,Mid
24803,444,High
24815,444,High
24831,413,High
24842,441,High
24848,434,High
24849,324,Mid
24860,414,High
24867,434,High
24882,442,High
24889,312,Mid
24890,431,High
24903,423,High
24920,413,High
24931,423,High
24954,443,High
24960,443,High
24964,434,High
24966,414,High
24988,411,Mid
24990,433,High
25011,434,High
25015,444,High
25032,332,Mid
25040,422,High
25046,443,High
25050,412,Mid
25080,412,Mid
25093,422,High
25097,422,High
25098,424,High
25106,432,High
25115,411,Mid
25117,432,High
25120,432,High
25125,421,High
25153,414,High
25155,411,Mid
25162,413,High
25168,432,High
25185,421,High
25192,431,High
25198,313,Mid
25202,423,High
25209,413,High
25210,431,High
25212,443,High
25219,423,High
25233,414,High
25240,433,High
25253,443,High
25286,443,High
25304,443,High
25305,434,High
25307,434,High
25330,434,High
25361,434,High
25362,431,High
25365,431,High
25399,412,Mid
25412,432,High
25415,443,High
25429,441,High
25450,434,High
25451,441,High
25453,413,High
25480,444,High
25485,421,High
25503,433,High
25505,443,High
25510,423,High
25513,434,High
25518,431,High
25539,213,Low
25543,444,High
25551,422,High
25574,443,High
25584,412,Mid
25586,421,High
25589,434,High
25594,421,High
25613,433,High
25615,431,High
25630,442,High
25631,424,High
25637,444,High
25639,444,High
25646,434,High
25649,414,High
25652,411,Mid
25654,422,High
25657,442,High
25685,414,High
25691,414,High
25696,442,High
25711,443,High
25714,441,High
25716,442,High
25718,442,High
25745,411,Mid
25756,432,High
25758,431,High
25778,412,Mid
25779,433,High
25781,432,High
25798,434,High
25807,422,High
25812,432,High
25834,411,Mid
25837,434,High
25838,421,High
25859,441,High
25860,444,High
25866,411,Mid
25867,421,High
25901,424,High
25906,431,High
25908,441,High
25930,434,High
25933,413,High
25942,424,High
25945,313,Mid
25965,413,High
25975,442,High
25990,411,Mid
25997,442,High
26003,423,High
26016,411,Mid
26047,412,Mid
26052,444,High
26061,443,High
26091,441,High
26127,414,High
26146,422,High
26149,433,High
26150,423,High
26170,424,High
26173,442,High
26176,321,Mid
26197,421,High
26230,423,High
26232,433,High
26242,411,Mid
26244,414,High
26258,411,Mid
26262,424,High
26263,411,Mid
26278,434,High
26316,412,Mid
26322,411,Mid
26374,432,High
26390,413,High
26397,423,High
26413,413,High
26439,432,High
26447,432,High
26464,432,High
26470,311,Mid
26475,432,High
26499,413,High
26507,412,Mid
26508,411,Mid
26523,442,High
26524,411,Mid
26534,432,High
26536,431,High
26542,434,High
26558,423,High
26568,443,High
26630,431,High
26646,424,High
26652,432,High
26688,424,High
26714,433,High
26731,444,High
26737,414,High
26805,434,High
26813,422,High
26814,433,High
26819,422,High
26824,423,High
26842,413,High
26846,443,High
26847,421,High
26890,443,High
26937,411,Mid
26955,411,Mid
26969,431,High
27006,231,Low
27035,421,High
27046,444,High
27062,313,Mid
27082,413,High
27124,444,High
27134,411,Mid
27135,433,High
27145,444,High
27151,412,Mid
27168,421,High
27171,424,High
27173,414,High
27180,424,High
27197,411,Mid
27204,313,Mid
27223,311,Mid
27266,434,High
27287,414,High
27292,432,High
27295,424,High
27296,422,High
27300,431,High
27308,412,Mid
27331,413,High
27333,423,High
27338,423,High
27342,443,High
27355,413,High
27372,414,High
27399,441,High
27402,431,High
27406,442,High
27409,421,High
27411,434,High
27422,433,High
27425,423,High
27459,411,Mid
27467,414,High
27522,411,Mid
27547,411,Mid
27548,421,High
27550,423,High
27552,411,Mid
27555,411,Mid
27575,444,High
27585,414,High
27594,421,High
27618,434,High
27628,411,Mid
27641,414,High
27649,433,High
27650,432,High
27655,411,Mid
27661,442,High
27662,422,High
27678,444,High
27697,442,High
27700,432,High
27704,443,High
27746,422,High
27758,433,High
27784,442,High
27794,411,Mid
27801,424,High
27826,433,High
27860,412,Mid
27867,441,High
27872,431,High
27887,432,High
27892,421,High
27895,414,High
27899,444,High
27903,312,Mid
27940,411,Mid
27941,412,Mid
27971,434,High
27975,421,High
27979,433,High
27983,441,High
27990,423,High
28032,421,High
28056,213,Low
28085,422,High
28095,411,Mid
28155,414,High
28173,411,Mid
28181,413,High
28225,422,High
28234,432,High
28242,442,High
28247,421,High
28251,433,High
28272,432,High
28287,413,High
28288,421,High
28313,412,Mid
28316,443,High
28329,433,High
28366,412,Mid
28381,313,Mid
28386,431,High
28391,323,Mid
28399,422,High
28420,443,High
28441,431,High
28442,412,Mid
28445,413,High
28448,444,High
28474,414,High
28476,443,High
28479,214,Low
28492,421,High
28513,444,High
28516,414,High
28521,442,High
28542,332,Mid
28551,424,High
28559,443,High
28572,432,High
28574,412,Mid
28582,444,High
28603,442,High
28620,413,High
28641,434,High
28656,434,High
28669,433,High
28672,412,Mid
28673,422,High
28676,441,High
28681,412,Mid
28684,422,High
28690,432,High
28692,434,High
28717,313,Mid
28719,424,High
28721,411,Mid
28735,424,High
28744,434,High
28750,443,High
28753,433,High
28767,444,High
28776,441,High
28787,423,High
28790,232,Low
28803,421,High
28823,411,Mid
28845,434,High
28862,434,High
28873,444,High
28887,432,High
28972,443,High
28976,433,High
28992,434,High
28993,411,Mid
29008,442,High
29030,421,High
29038,443,High
29051,443,High
29058,433,High
29069,421,High
29087,414,High
29111,424,High
29113,423,High
29118,411,Mid
29136,422,High
29141,421,High
29151,431,High
29164,433,High
29168,432,High
29172,311,Mid
29173,422,High
29198,433,High
29202,423,High
29210,311,Mid
29211,421,High
29240,443,High
29242,423,High
29245,441,High
29259,432,High
29264,321,Mid
29270,422,High
29292,413,High
29302,434,High
29303,422,High
29305,431,High
29308,413,High
29312,422,High
29314,411,Mid
29326,424,High
29340,444,High
29366,434,High
29401,422,High
29403,443,High
29410,423,High
29414,413,High
29418,312,Mid
29422,322,Mid
29439,432,High
29443,434,High
29448,434,High
29449,444,High
29460,443,High
29491,421,High
29529,411,Mid
29536,411,Mid
29546,214,Low
29600,421,High
29648,431,High
29649,444,High
29677,411,Mid
29686,221,Low
29692,421,High
29699,422,High
29702,424,High
29707,421,High
29708,443,High
29720,421,High
29756,433,High
29764,442,High
29798,444,High
29810,432,High
29813,421,High
29825,432,High
29848,433,High
29859,432,High
29861,432,High
29869,222,Low
29890,412,Mid
29918,434,High
29922,433,High
29926,322,Mid
29934,432,High
29936,414,High
29962,411,Mid
29974,414,High
29979,431,High
29987,413,High
29993,413,High
30037,421,High
30040,432,High
30041,412,Mid
30050,443,High
30053,431,High
30072,413,High
30075,444,High
30077,214,Low
30082,422,High
30084,421,High
30096,424,High
30101,444,High
30122,444,High
30125,434,High
30126,412,Mid
30129,431,High
30143,423,High
30158,442,High
30161,443,High
30179,433,High
30197,444,High
30198,411,Mid
30200,434,High
30204,422,High
30208,424,High
30211,424,High
30216,411,Mid
30217,444,High
30254,421,High
30269,431,High
30277,421,High
30279,444,High
30289,424,High
30292,442,High
30302,444,High
30305,422,High
30311,442,High
30331,414,High
30337,412,Mid
30342,442,High
30350,444,High
30352,423,High
30365,433,High
30379,414,High
30386,412,Mid
30397,411,Mid
30430,441,High
30473,444,High
30475,441,High
30479,433,High
30489,444,High
30497,422,High
30508,433,High
30536,441,High
30553,444,High
30605,443,High
30617,311,Mid
30621,414,High
30625,411,Mid
30638,422,High
30643,423,High
30655,434,High
30659,431,High
30673,431,High
30728,444,High
30758,421,High
30760,442,High
30772,421,High
30868,434,High
30873,432,High
30875,414,High
30885,421,High
30886,413,High
30891,412,Mid
30894,432,High
30913,411,Mid
30923,422,High
30942,422,High
30949,432,High
30962,443,High
30976,434,High
30986,444,High
30999,421,High
31002,442,High
31018,421,High
31030,411,Mid
31043,444,High
31053,421,High
31056,421,High
31063,424,High
31091,311,Mid
31105,411,Mid
31119,414,High
31134,441,High
31140,442,High
31151,421,High
31155,442,High
31184,411,Mid
31243,432,High
31249,444,High
31267,412,Mid
31285,411,Mid
31291,414,High
31299,442,High
31302,313,Mid
31303,221,Low
31329,443,High
31354,421,High
31370,412,Mid
31400,434,High
31418,432,High
31438,413,High
31467,442,High
31468,433,High
31469,412,Mid
31489,422,High
31494,433,High
31502,442,High
31509,421,High
31514,431,High
31522,412,Mid
31540,411,Mid
31543,422,High
31544,422,High
31550,434,High
31551,442,High
31562,431,High
31596,423,High
31650,443,High
31655,312,Mid
31659,434,High
31664,413,High
31673,313,Mid
31681,421,High
31686,431,High
31703,423,High
31707,422,High
31726,442,High
31749,422,High
31763,422,High
31770,444,High
31789,422,High
31792,442,High
31797,214,Low
31803,424,High
31814,431,High
31817,423,High
31827,433,High
31832,433,High
31834,433,High
31840,433,High
31842,414,High
31871,414,High
31891,434,High
31898,432,High
31907,411,Mid
31910,312,Mid
31938,411,Mid
31940,422,High
31948,422,High
31949,443,High
31957,442,High
31962,432,High
31974,442,High
32016,441,High
32029,434,High
32035,412,Mid
32065,433,High
32075,432,High
32108,431,High
32109,422,High
32112,432,High
32131,431,High
32146,421,High
32150,434,High
32156,433,High
32166,443,High
32167,432,High
32168,421,High
32185,424,High
32186,444,High
32197,442,High
32209,411,Mid
32221,422,High
32242,421,High
32260,411,Mid
32283,434,High
32308,414,High
32326,413,High
32333,441,High
32345,443,High
32382,441,High
32387,432,High
32391,413,High
32392,411,Mid
32402,431,High
32403,413,High
32413,422,High
32418,444,High
32437,421,High
32452,443,High
32491,431,High
32498,433,High
32516,421,High
32521,443,High
32534,432,High
32541,444,High
32573,413,High
32587,413,High
32614,411,Mid
32619,424,High
32635,443,High
32641,442,High
32649,414,High
32661,423,High
32692,413,High
32706,434,High
32732,411,Mid
32737,422,High
32754,414,High
32757,414,High
32759,414,High
32760,422,High
32767,442,High
32768,432,High
32790,411,Mid
32798,423,High
32807,424,High
32808,431,High
32827,443,High
32832,442,High
32838,411,Mid
32854,314,Mid
32858,421,High
32859,421,High
32865,432,High
32889,422,High
32891,424,High
32898,312,Mid
32955,444,High
32978,433,High
32988,432,High
32991,412,Mid
32997,434,High
32998,444,High
33015,434,High
33018,422,High
33047,423,High
33051,432,High
33065,412,Mid
33082,432,High
33086,444,High
33092,421,High
33112,422,High
33121,443,High
33124,411,Mid
33131,432,High
33132,432,High
33156,434,High
33192,424,High
33257,421,High
33266,434,High
33270,432,High
33284,433,High
33298,434,High
33313,311,Mid
33321,413,High
33334,413,High
33335,431,High
33362,414,High
33411,424,High
33443,431,High
33483,422,High
33486,443,High
33491,433,High
33506,411,Mid
33512,421,High
33516,414,High
33524,413,High
33536,414,High
33549,433,High
33557,443,High
33562,444,High
33571,443,High
33583,431,High
33585,421,High
33588,424,High
33591,311,Mid
33594,424,High
33608,423,High
33611,422,High
33612,423,High
33620,444,High
33631,421,High
33633,444,High
33641,413,High
33650,413,High
33661,433,High
33683,211,Low
33693,413,High
33710,442,High
33714,432,High
33725,433,High
33732,442,High
33739,434,High
33744,411,Mid
33768,414,High
33783,413,High
33799,432,High
33803,334,Mid
33814,432,High
33833,434,High
33875,424,High
33878,211,Low
33882,431,High
33899,442,High
33904,413,High
33916,443,High
33917,433,High
33922,432,High
33923,443,High
33926,424,High
33942,444,High
33958,212,Low
33975,414,High
33991,334,Mid
33997,422,High
34041,434,High
34046,424,High
34054,411,Mid
34055,433,High
34072,422,High
34092,321,Mid
34096,424,High
34097,442,High
34107,213,Low
34114,411,Mid
34123,443,High
34128,442,High
34134,421,High
34136,443,High
34142,413,High
34144,444,High
34160,413,High
34168,421,High
34180,412,Mid
34189,411,Mid
34196,441,High
34218,411,Mid
34232,432,High
34239,421,High
34263,434,High
34275,412,Mid
34304,433,High
34332,433,High
34394,432,High
34409,321,Mid
34414,434,High
34431,411,Mid
34450,434,High
34462,433,High
34501,411,Mid
34532,433,High
34533,442,High
34539,434,High
34542,431,High
34546,412,Mid
34554,433,High
34568,433,High
34573,433,High
34610,421,High
34659,434,High
34665,421,High
34672,422,High
34678,432,High
34689,442,High
34698,433,High
34721,432,High
34722,414,High
34734,423,High
34736,411,Mid
34748,443,High
34753,214,Low
34772,442,High
34785,443,High
34794,411,Mid
34797,432,High
34808,444,High
34851,211,Low
34861,432,High
34874,421,High
34880,443,High
34888,421,High
34897,211,Low
34899,413,High
34915,421,High
34923,434,High
34962,422,High
34969,411,Mid
34974,414,High
35011,432,High
35013,442,High
35020,442,High
35028,421,High
35034,424,High
35038,442,High
35044,421,High
35064,311,Mid
35072,411,Mid
35083,411,Mid
35104,444,High
35110,414,High
35112,434,High
35113,412,Mid
35121,432,High
35130,423,High
35148,443,High
35158,413,High
35159,442,High
35165,433,High
35166,442,High
35177,432,High
35180,432,High
35189,433,High
35190,444,High
35200,414,High
35212,432,High
35238,433,High
35239,444,High
35242,434,High
35244,444,High
35252,411,Mid
35259,421,High
35272,434,High
35298,423,High
35302,411,Mid
35303,422,High
35307,432,High
35317,433,High
35327,212,Low
35362,433,High
35375,443,High
35386,433,High
35393,421,High
35403,443,High
35419,422,High
35427,434,High
35429,414,High
35433,412,Mid
35457,444,High
35463,411,Mid
35468,411,Mid
35487,424,High
35504,443,High
35516,431,High
35527,423,High
35535,434,High
35551,423,High
35552,413,High
35565,433,High
35599,413,High
35614,434,High
35625,442,High
35630,411,Mid
35632,411,Mid
35646,421,High
35659,433,High
35664,424,High
35691,444,High
35693,424,High
35709,443,High
35746,421,High
35747,424,High
35762,434,High
35774,444,High
35781,433,High
35802,441,High
35813,423,High
35820,434,High
35823,431,High
35837,421,High
35840,443,High
35851,421,High
35855,423,High
35875,411,Mid
35883,411,Mid
35900,412,Mid
35915,423,High
35940,434,High
35944,414,High
35953,443,High
35960,442,High
35961,443,High
35976,412,Mid
35982,432,High
36015,421,High
36035,414,High
36067,324,Mid
36073,413,High
36083,431,High
36117,444,High
36130,421,High
36145,424,High
36150,443,High
36160,413,High
36179,442,High
36202,411,Mid
36205,443,High
36227,411,Mid
36270,424,High
36276,424,High
36280,432,High
36285,444,High
36291,421,High
36316,413,High
36335,442,High
36350,431,High
36352,423,High
36353,443,High
36379,423,High
36380,431,High
36391,432,High
36393,424,High
36402,424,High
36409,412,Mid
36416,424,High
36417,433,High
36426,443,High
36436,211,Low
36440,434,High
36460,434,High
36501,442,High
36502,411,Mid
36510,422,High
36523,422,High
36540,411,Mid
36544,411,Mid
36556,424,High
36570,422,High
36580,424,High
36642,422,High
36647,414,High
36648,441,High
36659,442,High
36660,421,High
36669,411,Mid
36725,432,High
36732,431,High
36733,433,High
36754,424,High
36757,433,High
36760,311,Mid
36773,211,Low
36798,411,Mid
36802,441,High
36815,423,High
36833,421,High
36838,421,High
36840,411,Mid
36855,421,High
36856,422,High
36877,443,High
36888,432,High
36893,414,High
36919,443,High
36923,432,High
36929,211,Low
36964,422,High
37009,434,High
37014,411,Mid
37074,322,Mid
37080,432,High
37083,431,High
37094,443,High
37100,413,High
37139,443,High
37145,414,High
37152,213,Low
37177,421,High
37200,442,High
37205,432,High
37223,432,High
37225,433,High
37235,413,High
37245,412,Mid
37249,432,High
37250,434,High
37260,433,High
37263,414,High
37272,421,High
37281,414,High
37285,331,Mid
37305,422,High
37340,421,High
37383,422,High
37425,433,High
37432,441,High
37490,422,High
37495,434,High
37500,224,Low
37507,422,High
37519,432,High
37524,411,Mid
37526,424,High
37530,431,High
37538,421,High
37539,424,High
37593,433,High
37596,444,High
37618,434,High
37633,431,High
37653,444,High
37671,434,High
37684,411,Mid
37687,433,High
37688,432,High
37707,432,High
37727,411,Mid
37739,432,High
37764,443,High
37765,432,High
37775,311,Mid
37783,433,High
37820,443,High
37827,412,Mid
37832,422,High
37882,441,High
37897,423,High
37901,434,High
37913,411,Mid
37918,421,High
37919,421,High
37922,413,High
37924,424,High
37934,424,High
37949,443,High
37953,422,High
37963,434,High
37978,433,High
37988,424,High
37990,433,High
38018,432,High
38020,433,High
38026,434,High
38031,443,High
38048,441,High
38051,411,Mid
38056,423,High
38057,442,High
38067,424,High
38086,421,High
38114,444,High
38120,411,Mid
38136,413,High
38145,421,High
38171,432,High
38184,432,High
38187,413,High
38188,432,High
38193,313,Mid
38199,422,High
38214,442,High
38226,424,High
38232,214,Low
38240,422,High
38247,414,High
38288,433,High
38289,434,High
38292,421,High
38302,433,High
38315,432,High
38320,413,High
38359,423,High
38365,424,High
38369,411,Mid
38372,414,High
38394,444,High
38408,414,High
38419,441,High
38429,431,High
38433,421,High
38435,431,High
38448,434,High
38455,432,High
38461,422,High
38476,423,High
38480,442,High
38494,423,High
38526,443,High
38533,412,Mid
38534,442,High
38552,444,High
38580,414,High
38583,412,Mid
38625,441,High
38646,444,High
38651,444,High
38659,431,High
38663,432,High
38707,423,High
38709,443,High
38712,433,High
38742,412,Mid
38745,412,Mid
38747,414,High
38748,442,High
38764,411,Mid
38780,411,Mid
38790,424,High
38797,324,Mid
38820,423,High
38858,413,High
38881,423,High
38905,431,High
38906,444,High
38962,421,High
38966,443,High
38982,434,High
38983,412,Mid
38984,434,High
38986,421,High
39017,411,Mid
39027,412,Mid
39033,424,High
39034,444,High
39037,422,High
39040,422,High
39078,442,High
39083,432,High
39097,424,High
39101,421,High
39108,432,High
39111,442,High
39119,434,High
39129,414,High
39131,442,High
39151,433,High
39160,414,High
39190,413,High
39192,432,High
39218,411,Mid
39233,411,Mid
39239,442,High
39252,412,Mid
39262,441,High
39298,442,High
39300,422,High
39301,432,High
39315,424,High
39316,411,Mid
39321,421,High
39335,431,High
39347,433,High
39354,411,Mid
39372,442,High
39383,411,Mid
39388,434,High
39399,444,High
39416,411,Mid
39427,413,High
39437,443,High
39452,442,High
39464,424,High
39467,411,Mid
39470,424,High
39483,434,High
39495,434,High
39498,411,Mid
39511,433,High
39518,432,High
39521,414,High
39527,433,High
39540,442,High
39543,443,High
39555,433,High
39565,413,High
39566,444,High
39567,422,High
39577,414,High
39589,433,High
39595,432,High
39596,442,High
39597,443,High
39605,424,High
39618,422,High
39637,432,High
39676,412,Mid
39680,421,High
39683,443,High
39688,223,Low
39690,411,Mid
39698,412,Mid
39706,442,High
39707,413,High
39733,434,High
39736,431,High
39739,411,Mid
39754,411,Mid
39779,434,High
39780,433,High
39782,412,Mid
39803,443,High
39817,213,Low
39829,431,High
39834,434,High
39841,442,High
39877,434,High
39906,432,High
39927,212,Low
39937,432,High
39945,434,High
39953,444,High
39956,434,High
39970,424,High
39989,431,High
39993,412,Mid
40047,434,High
40051,431,High
40054,422,High
40080,223,Low
40083,421,High
40106,432,High
40131,444,High
40136,421,High
40137,433,High
40141,434,High
40160,424,High
40207,422,High
40225,444,High
40243,411,Mid
40246,422,High
40249,432,High
40254,214,Low
40288,412,Mid
40289,421,High
40308,412,Mid
40321,443,High
40331,423,High
40356,331,Mid
40367,422,High
40371,422,High
40373,441,High
40392,441,High
40396,421,High
40407,443,High
40409,433,High
40444,422,High
40451,414,High
40454,441,High
40456,423,High
40459,444,High
40461,431,High
40474,423,High
40494,433,High
40521,442,High
40532,443,High
40536,414,High
40538,444,High
40565,414,High
40576,444,High
40598,422,High
40602,332,Mid
40610,444,High
40634,433,High
40636,441,High
40644,443,High
40665,444,High
40679,434,High
40683,422,High
40695,414,High
40706,413,High
40716,433,High
40735,444,High
40739,422,High
40745,421,High
40752,441,High
40771,441,High
40775,443,High
40827,432,High
40828,442,High
40829,434,High
40836,443,High
40895,422,High
40896,433,High
40901,444,High
40903,423,High
40913,443,High
40921,433,High
40926,431,High
40933,412,Mid
40940,444,High
40951,443,High
40953,444,High
40959,433,High
40965,421,High
40966,411,Mid
41000,421,High
41027,441,High
41032,421,High
41042,444,High
41067,443,High
41075,434,High
41088,443,High
41093,442,High
41100,421,High
41113,414,High
41130,443,High
41138,433,High
41147,411,Mid
41165,411,Mid
41170,411,Mid
41202,432,High
41205,433,High
41230,442,High
41238,444,High
41275,422,High
41283,423,High
41304,422,High
41347,211,Low
41359,441,High
41360,411,Mid
41369,314,Mid
41378,311,Mid
41386,411,Mid
41401,444,High
41404,413,High
41434,442,High
41458,433,High
41463,431,High
41467,431,High
41469,423,High
41487,411,Mid
41495,224,Low
41505,443,High
41513,423,High
41518,411,Mid
41523,411,Mid
41545,444,High
41560,434,High
41588,414,High
41590,413,High
41594,411,Mid
41621,412,Mid
41657,412,Mid
41682,413,High
41688,441,High
41707,443,High
41718,444,High
41750,411,Mid
41784,443,High
41792,413,High
41816,414,High
41830,432,High
41833,443,High
41846,422,High
41864,443,High
41865,411,Mid
41873,442,High
41889,433,High
41893,311,Mid
41936,411,Mid
41950,421,High
41952,442,High
41967,411,Mid
41980,444,High
41986,213,Low
41988,432,High
42023,432,High
42026,422,High
42040,424,High
42056,433,High
42065,421,High
42085,444,High
42102,313,Mid
42104,311,Mid
42134,443,High
42141,432,High
42143,412,Mid
42172,421,High
42193,432,High
42196,421,High
42247,442,High
42289,413,High
42294,423,High
42296,442,High
42309,442,High
42313,433,High
42323,443,High
42329,444,High
42347,411,Mid
42360,423,High
42371,444,High
42383,443,High
42394,424,High
42415,411,Mid
42418,413,High
42463,423,High
42484,434,High
42495,214,Low
42497,433,High
42509,431,High
42541,444,High
42551,412,Mid
42587,434,High
42595,423,High
42603,432,High
42611,411,Mid
42616,443,High
42621,424,High
42638,422,High
42644,413,High
42665,224,Low
42673,414,High
42725,433,High
42740,444,High
42749,414,High
42773,414,High
42792,443,High
42842,432,High
42851,422,High
42858,434,High
42867,414,High
42885,422,High
42900,211,Low
42922,442,High
42936,422,High
42951,444,High
42959,211,Low
42977,442,High
42981,411,Mid
42991,443,High
42992,443,High
42994,411,Mid
43010,423,High
43016,431,High
43021,434,High
43029,434,High
43036,434,High
43089,442,High
43106,423,High
43109,444,High
43115,444,High
43130,424,High
43141,444,High
43157,421,High
43163,423,High
43194,444,High
43198,443,High
43215,443,High
43217,433,High
43221,444,High
43241,424,High
43248,322,Mid
43249,444,High
43281,444,High
43295,432,High
43313,444,High
43340,441,High
43357,423,High
43369,443,High
43379,443,High
43380,413,High
43398,442,High
43424,444,High
43432,432,High
43441,422,High
43447,432,High
43463,444,High
43470,412,Mid
43485,441,High
43487,421,High
43489,421,High
43504,413,High
43522,212,Low
43524,444,High
43550,411,Mid
43594,432,High
43595,444,High
43599,412,Mid
43602,444,High
43611,423,High
43621,414,High
43637,414,High
43657,324,Mid
43659,324,Mid
43668,424,High
43675,421,High
43681,434,High
43747,444,High
43775,441,High
43792,444,High
43810,422,High
43814,423,High
43839,411,Mid
43844,423,High
43858,122,Low
43868,431,High
43870,443,High
43875,444,High
43877,414,High
43896,412,Mid
43902,424,High
43904,432,High
43924,424,High
43946,442,High
43947,441,High
43966,224,Low
43977,442,High
43998,441,High
44005,413,High
44012,334,Mid
44034,443,High
44047,423,High
44049,431,High
44057,421,High
44068,433,High
44069,443,High
44089,433,High
44096,413,High
44102,441,High
44107,423,High
44121,411,Mid
44128,431,High
44131,441,High
44133,442,High
44155,423,High
44159,443,High
44174,411,Mid
44189,433,High
44210,422,High
44252,412,Mid
44269,434,High
44320,444,High
44336,411,Mid
44346,433,High
44350,443,High
44370,433,High
44378,324,Mid
44380,443,High
44394,442,High
44423,414,High
44432,443,High
44435,442,High
44457,431,High
44472,424,High
44474,411,Mid
44480,413,High
44483,411,Mid
44491,421,High
44497,431,High
44506,423,High
44517,412,Mid
44533,424,High
44543,411,Mid
44563,411,Mid
44592,441,High
44608,444,High
44619,434,High
44635,433,High
44648,433,High
44661,413,High
44678,444,High
44724,423,High
44747,414,High
44768,421,High
44779,444,High
44813,321,Mid
44820,322,Mid
44847,423,High
44863,432,High
44868,433,High
44888,433,High
44892,442,High
44898,442,High
44910,434,High
44938,423,High
44968,423,High
44974,433,High
44990,422,High
44992,431,High
45000,432,High
45017,311,Mid
45028,432,High
45037,443,High
45039,431,High
45069,414,High
45079,112,Low
45087,442,High
45092,443,High
45093,444,High
45096,442,High
45102,431,High
45106,432,High
45115,212,Low
45140,414,High
45149,442,High
45161,432,High
45164,433,High
45165,431,High
45199,424,High
45207,421,High
45208,411,Mid
45214,421,High
45219,431,High
45230,324,Mid
45237,444,High
45282,423,High
45292,443,High
45295,411,Mid
45309,442,High
45311,213,Low
45331,443,High
45334,434,High
45355,431,High
45375,411,Mid
45421,444,High
45432,443,High
45454,422,High
45476,424,High
45477,441,High
45481,422,High
45487,411,Mid
45512,423,High
45518,431,High
45528,443,High
45549,441,High
45550,434,High
45553,424,High
45570,412,Mid
45582,424,High
45599,433,High
45606,421,High
45620,422,High
45627,411,Mid
45642,411,Mid
45648,442,High
45685,442,High
45692,431,High
45700,444,High
45702,424,High
45705,422,High
45712,423,High
45728,432,High
45745,441,High
45748,432,High
45772,413,High
45774,414,High
45799,424,High
45800,422,High
45821,433,High
45835,431,High
45836,424,High
45850,433,High
45857,444,High
45890,422,High
45895,414,High
45901,423,High
45906,432,High
45909,433,High
45915,421,High
45917,444,High
45924,424,High
45945,433,High
45952,443,High
45979,423,High
45980,432,High
46060,221,Low
46071,433,High
46074,442,High
46088,432,High
46122,411,Mid
46129,432,High
46131,444,High
46134,422,High
46143,444,High
46150,443,High
46161,413,High
46184,214,Low
46185,434,High
46217,411,Mid
46234,412,Mid
46268,413,High
46315,413,High
46317,322,Mid
46319,412,Mid
46343,431,High
46351,432,High
46358,444,High
46376,413,High
46400,421,High
46411,433,High
46412,444,High
46413,422,High
46421,443,High
46451,423,High
46494,424,High
46507,422,High
46516,441,High
46519,432,High
46537,421,High
46538,313,Mid
46539,422,High
46540,414,High
46545,432,High
46548,212,Low
46551,412,Mid
46556,421,High
46557,423,High
46565,441,High
46578,444,High
46580,421,High
46591,422,High
46605,423,High
46609,421,High
46610,432,High
46616,411,Mid
46633,313,Mid
46638,411,Mid
46642,433,High
46656,411,Mid
46660,421,High
46700,212,Low
46707,432,High
46710,422,High
46714,423,High
46722,414,High
46724,441,High
46727,444,High
46740,423,High
46759,433,High
46779,423,High
46788,444,High
46796,321,Mid
46799,443,High
46802,444,High
46816,432,High
46835,444,High
46847,441,High
46853,443,High
46860,441,High
46872,421,High
46877,434,High
46895,324,Mid
46896,442,High
46908,432,High
46911,444,High
46930,313,Mid
46953,443,High
46956,311,Mid
46977,412,Mid
46983,411,Mid
46986,444,High
46993,441,High
46994,413,High
47003,422,High
47006,423,High
47025,444,High
47027,422,High
47032,413,High
47034,421,High
47050,443,High
47070,444,High
47078,442,High
47114,414,High
47115,434,High
47133,411,Mid
47138,433,High
47140,432,High
47173,432,High
47193,443,High
47203,434,High
47223,413,High
47236,444,High
47249,414,High
47271,443,High
47286,442,High
47296,422,High
47299,411,Mid
47306,444,High
47309,444,High
47342,414,High
47354,411,Mid
47358,422,High
47369,444,High
47374,432,High
47377,424,High
47379,411,Mid
47381,421,High
47413,444,High
47424,432,High
47426,413,High
47440,413,High
47445,423,High
47458,311,Mid
47502,422,High
47507,421,High
47509,211,Low
47515,413,High
47552,434,High
47565,321,Mid
47578,421,High
47580,414,High
47583,423,High
